Marital status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification;Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;8;1;9;1;1;1;13;28;5;9;0;0;0;1;0;1;18;0;0;5;5;5;11.6;0;0;5;12;4;12.625;0;10.8;1.4;1.74;Graduate
1;8;1;15;1;1;1;1;1;5;8;1;0;1;1;0;0;18;0;0;6;6;6;11.666.666.666.666.600;0;0;6;6;6;12.333.333.333.333.300;0;16.2;0.3;-0.92;Graduate
1;15;1;4;1;14;1;22;28;10;7;0;0;0;1;0;1;20;0;0;6;8;6;12.625;0;0;6;10;6;13.2;0;16.2;0.3;-0.92;Graduate
1;7;2;10;1;1;1;23;27;4;6;1;0;0;1;0;1;19;0;0;6;14;3;12.666.666.666.666.600;0;0;6;7;6;11.0;0;9.4;-0.8;-3.12;Graduate
1;8;1;8;1;1;1;2;14;3;7;1;0;0;1;0;1;18;0;0;6;7;6;12.833.333.333.333.300;1;0;6;8;6;13.0;0;8.9;1.4;3.51;Enrolled
1;1;1;10;1;1;1;23;28;9;8;1;0;0;1;0;1;19;0;0;6;7;6;11.857.142.857.142.800;0;0;6;8;6;13.142.857.142.857.100;0;12.4;0.5;1.79;Graduate
1;8;2;16;1;1;1;3;1;2;6;1;0;0;1;0;0;19;0;0;6;8;5;11.4;1;0;6;7;4;10.75;0;12.7;3.7;-1.7;Enrolled
1;14;1;8;1;1;14;3;4;4;3;0;0;0;1;0;0;19;1;0;5;10;5;14.857.142.857.142.800;2;0;5;7;5;15.142.857.142.857.100;0;9.4;-0.8;-3.12;Enrolled
1;1;1;14;1;1;1;13;14;8;8;0;0;0;1;0;0;19;0;0;6;7;6;14.714.285.714.285.700;0;0;6;6;6;15.833.333.333.333.300;0;12.4;0.5;1.79;Graduate
1;6;1;14;1;1;12;27;1;3;8;0;1;1;1;0;0;20;1;0;6;6;6;13.5;0;0;6;9;5;13.0;0;8.9;1.4;3.51;Graduate
1;9;1;8;1;1;1;23;14;10;6;1;0;0;1;0;1;18;0;0;5;7;4;11.5;0;0;5;5;5;12.4;0;10.8;1.4;1.74;Graduate
1;4;1;9;1;3;1;1;29;5;8;0;0;0;1;0;0;33;0;2;5;9;2;14.0;0;0;5;5;0;0.0;0;12.4;0.5;1.79;Dropout
1;1;1;16;1;1;1;13;14;5;6;0;0;0;1;0;1;19;0;0;7;8;6;12.833.333.333.333.300;0;0;6;6;0;0.0;0;13.9;-0.3;0.79;Dropout
1;8;2;13;1;1;1;1;1;10;10;0;0;0;1;0;1;18;0;0;7;7;7;13.428.571.428.571.400;0;0;8;8;8;14.75;0;15.5;2.8;-4.06;Graduate
1;8;1;5;1;1;1;13;1;5;4;0;0;0;1;0;0;19;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;8.9;1.4;3.51;Dropout
1;15;1;4;1;14;1;23;28;7;4;0;0;0;1;0;0;19;0;0;6;18;3;11.666.666.666.666.600;0;0;6;14;4;11.5;0;15.5;2.8;-4.06;Enrolled
1;1;3;15;1;1;1;3;1;3;9;1;0;0;1;0;0;18;0;0;6;6;6;16.0;0;0;6;7;6;14.333.333.333.333.300;0;12.4;0.5;1.79;Graduate
1;1;1;10;1;1;1;13;14;10;6;1;0;0;1;0;0;20;0;0;6;6;6;13.833.333.333.333.300;0;0;6;6;6;11.833.333.333.333.300;0;10.8;1.4;1.74;Graduate
1;1;5;12;1;1;1;13;27;8;8;1;0;0;1;0;0;19;0;0;8;9;8;132.325;1;0;8;9;8;132.325;1;9.4;-0.8;-3.12;Graduate
1;1;2;15;1;1;1;13;14;10;10;1;0;0;1;1;1;18;0;0;6;6;6;14.0;0;0;6;6;6;14.166.666.666.666.600;0;9.4;-0.8;-3.12;Graduate
1;8;2;11;1;1;1;1;2;6;4;1;0;1;1;1;1;19;0;0;6;14;2;10.0;0;0;6;6;0;0.0;0;13.9;-0.3;0.79;Dropout
1;14;1;3;0;1;9;22;27;10;10;1;0;0;1;0;0;25;1;8;16;16;15;13.333.333.333.333.300;0;11;13;13;11;12.272.727.272.727.200;0;13.9;-0.3;0.79;Graduate
1;8;3;5;1;1;1;3;3;5;5;1;0;0;1;0;1;20;0;0;6;6;6;12.5;0;0;6;6;6;14.333.333.333.333.300;0;12.7;3.7;-1.7;Enrolled
1;1;1;3;0;1;1;23;27;6;6;0;0;0;1;0;0;19;0;0;6;6;6;12.5;0;0;6;6;6;11.5;0;12.7;3.7;-1.7;Graduate
1;8;1;17;0;1;1;19;24;1;1;1;0;1;1;1;0;33;0;0;5;8;2;10.5;0;0;5;5;0;0.0;0;7.6;2.6;0.32;Dropout
1;9;4;7;1;1;1;13;28;32;39;1;0;1;1;1;0;18;0;0;5;11;3;10.666.666.666.666.600;0;0;5;9;3;11.333.333.333.333.300;0;8.9;1.4;3.51;Enrolled
1;1;1;7;1;1;1;13;27;6;9;1;0;0;1;1;0;18;0;0;5;9;4;10.5;0;0;5;11;2;10.5;3;7.6;2.6;0.32;Enrolled
1;6;1;9;1;1;12;1;1;3;4;0;0;0;1;0;0;19;1;0;5;10;4;12.0;0;0;5;6;5;11.4;0;11.1;0.6;2.02;Graduate
1;1;2;2;1;1;1;3;3;3;3;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.4;0.5;1.79;Enrolled
1;14;1;9;1;1;1;23;14;20;36;0;0;0;1;0;0;19;0;0;5;11;5;11.5;0;0;5;9;2;10.666.666.666.666.600;0;13.9;-0.3;0.79;Enrolled
1;1;1;15;1;1;1;13;1;6;11;1;0;0;1;0;0;18;0;0;6;6;6;14.0;0;0;6;6;6;13.5;0;11.1;0.6;2.02;Dropout
1;8;5;16;1;1;1;3;14;3;8;1;0;0;1;0;0;18;0;0;6;7;6;13.5;0;0;6;8;5;12.6;0;7.6;2.6;0.32;Graduate
1;1;3;12;1;1;1;13;27;8;8;1;0;0;1;0;0;18;0;0;8;8;8;1.307.375;0;0;8;8;8;1.307.375;0;9.4;-0.8;-3.12;Graduate
2;12;1;12;1;12;1;23;28;3;11;0;0;0;1;0;0;37;0;0;7;9;2;10.75;0;0;7;9;0;0.0;0;16.2;0.3;-0.92;Dropout
1;1;1;10;1;1;1;23;1;3;5;0;0;0;1;0;0;20;0;0;6;11;1;12.0;0;0;5;10;0;0.0;0;9.4;-0.8;-3.12;Enrolled
1;1;1;11;1;1;14;22;27;6;6;1;0;0;1;0;1;20;1;0;6;6;6;14.0;0;0;6;6;6;13.333.333.333.333.300;0;10.8;1.4;1.74;Graduate
1;6;1;10;1;1;12;13;14;10;7;0;0;0;1;1;0;21;1;0;6;7;6;12.333.333.333.333.300;0;0;6;7;6;13.428.571.428.571.400;0;11.1;0.6;2.02;Graduate
1;8;1;12;1;1;1;23;1;6;5;0;0;0;1;0;1;18;0;0;7;7;7;13.464.285.714.285.700;0;0;8;9;8;14.788.888.888.888.800;0;12.4;0.5;1.79;Graduate
1;12;1;3;0;1;1;13;1;10;9;0;0;0;1;0;0;26;0;0;6;14;3;10.666.666.666.666.600;1;0;6;9;5;11.2;0;15.5;2.8;-4.06;Enrolled
1;12;1;9;1;9;1;22;27;10;8;0;0;1;1;0;0;41;0;0;5;6;5;11.6;0;0;5;8;5;12.2;0;7.6;2.6;0.32;Enrolled
1;1;2;15;1;1;1;13;1;4;10;1;0;0;1;0;1;18;0;0;6;6;6;13.666.666.666.666.600;0;0;6;6;6;14.666.666.666.666.600;0;16.2;0.3;-0.92;Graduate
1;1;4;12;1;1;1;13;27;10;8;0;0;1;1;0;0;18;0;0;8;9;8;144.025;1;0;8;9;8;144.025;1;9.4;-0.8;-3.12;Graduate
1;1;1;12;1;1;1;23;28;10;10;1;0;0;1;0;0;31;0;0;7;9;7;1.546.875;0;0;8;8;8;163.875;0;11.1;0.6;2.02;Graduate
1;1;1;10;1;1;1;1;1;5;11;0;0;1;1;0;0;23;0;0;6;8;6;12.625;0;0;6;6;6;14.166.666.666.666.600;0;12.7;3.7;-1.7;Graduate
1;1;4;12;1;1;1;22;14;10;10;1;0;0;1;0;0;19;0;0;7;7;6;14.983.333.333.333.300;0;0;7;7;6;14.983.333.333.333.300;0;7.6;2.6;0.32;Graduate
1;7;3;15;1;1;1;22;28;5;10;1;0;0;1;0;1;20;0;0;6;6;6;15.0;0;0;6;6;6;13.0;0;11.1;0.6;2.02;Graduate
2;12;1;3;0;1;1;22;27;8;6;0;0;0;1;0;0;40;0;5;9;9;9;1.588.888.888.888.880;0;3;7;7;7;14.142.857.142.857.100;0;12.7;3.7;-1.7;Graduate
1;15;1;6;1;14;1;22;27;10;10;1;0;1;1;0;0;32;0;0;6;14;4;11.5;0;0;6;14;3;11.0;0;16.2;0.3;-0.92;Dropout
1;1;4;11;1;1;1;22;27;10;8;1;0;0;1;0;0;24;0;0;6;14;2;10.5;0;0;6;11;1;10.0;0;10.8;1.4;1.74;Dropout
1;8;4;12;1;1;1;13;27;6;9;1;0;0;1;0;0;18;0;0;7;7;6;13.983.333.333.333.300;0;0;7;7;6;13.983.333.333.333.300;0;7.6;2.6;0.32;Graduate
1;1;1;10;1;1;1;22;27;10;10;0;0;0;1;0;0;18;0;0;6;6;6;13.0;0;0;6;6;6;12.833.333.333.333.300;0;10.8;1.4;1.74;Graduate
1;1;1;10;1;1;1;13;27;5;8;1;0;0;1;0;1;18;0;0;6;6;6;13.666.666.666.666.600;0;0;6;6;6;13.0;0;10.8;1.4;1.74;Graduate
1;12;1;4;1;1;1;23;28;5;8;1;0;0;0;0;0;27;0;0;6;8;0;0.0;0;0;6;8;0;0.0;0;15.5;2.8;-4.06;Dropout
1;1;1;9;1;1;1;23;27;10;6;0;0;0;1;0;0;18;0;0;5;5;5;14.4;0;0;5;5;5;15.4;0;7.6;2.6;0.32;Graduate
1;12;1;17;0;1;1;13;27;10;9;0;0;0;1;0;0;26;0;0;5;10;4;12.0;0;0;5;9;4;11.25;0;12.7;3.7;-1.7;Enrolled
1;1;1;16;1;1;1;13;10;10;5;1;0;0;1;0;0;19;0;0;6;6;6;14.166.666.666.666.600;0;0;6;7;6;13.666.666.666.666.600;0;7.6;2.6;0.32;Graduate
1;8;2;3;0;1;1;22;24;1;1;1;0;0;1;0;0;19;0;0;6;8;5;12.2;0;0;6;7;6;12.0;0;7.6;2.6;0.32;Graduate
1;9;2;9;1;1;1;1;27;6;6;1;0;0;1;0;0;21;0;0;5;8;3;12.0;1;0;5;9;3;12.666.666.666.666.600;0;9.4;-0.8;-3.12;Enrolled
1;1;4;9;1;1;1;1;14;5;7;1;0;0;1;0;0;24;0;0;5;11;2;10.5;0;0;5;14;1;11.0;0;12.7;3.7;-1.7;Enrolled
1;8;1;16;1;1;1;22;27;10;11;0;0;0;1;0;0;20;0;0;6;8;3;12.333.333.333.333.300;0;0;6;11;2;10.5;0;12.7;3.7;-1.7;Dropout
1;1;4;16;1;1;1;13;1;6;10;1;0;0;1;0;0;18;0;0;6;7;5;12.2;0;0;6;7;5;12.2;0;10.8;1.4;1.74;Enrolled
1;12;1;4;1;1;1;13;14;10;10;0;0;0;1;0;0;30;0;0;6;6;0;0.0;0;0;6;6;0;0.0;0;11.1;0.6;2.02;Dropout
1;1;1;16;1;1;1;13;27;10;10;1;0;1;0;0;0;22;0;0;7;10;6;11.5;0;0;7;8;6;13.166.666.666.666.600;0;11.1;0.6;2.02;Enrolled
1;4;1;9;1;3;1;22;14;10;9;0;0;0;1;0;0;21;0;4;9;9;9;1.088.888.888.888.880;0;3;10;18;10;11.615.384.615.384.600;0;10.8;1.4;1.74;Graduate
1;12;1;13;1;1;1;13;14;5;6;0;0;0;1;0;0;26;0;0;7;12;6;12.166.666.666.666.600;0;0;8;8;8;11.675;0;13.9;-0.3;0.79;Dropout
1;8;1;9;1;1;1;13;14;8;8;1;0;0;1;0;0;23;0;0;5;7;2;10.0;1;0;5;9;1;12.0;0;9.4;-0.8;-3.12;Enrolled
1;8;1;5;1;1;1;13;27;6;10;0;0;0;1;0;1;18;0;0;6;6;6;12.666.666.666.666.600;0;0;6;6;6;12.166.666.666.666.600;0;16.2;0.3;-0.92;Graduate
1;1;1;5;1;1;1;1;27;6;10;1;0;1;1;0;0;21;0;0;6;9;5;11.4;0;0;6;8;5;12.2;0;12.7;3.7;-1.7;Dropout
1;14;1;2;1;1;1;13;28;10;10;0;0;0;1;0;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;13.9;-0.3;0.79;Dropout
1;8;3;6;1;1;1;13;27;6;6;1;0;0;1;0;0;21;0;0;5;14;2;13.0;2;0;5;8;4;12.0;1;9.4;-0.8;-3.12;Enrolled
1;8;3;16;1;1;1;23;28;8;8;1;0;0;1;0;0;18;0;0;6;8;5;13.4;0;0;6;7;5;12.0;0;7.6;2.6;0.32;Enrolled
1;8;3;16;1;1;1;22;27;6;10;1;1;0;1;0;1;19;0;0;6;6;6;13.5;0;0;6;8;5;12.8;0;12.7;3.7;-1.7;Dropout
1;8;1;11;1;1;1;1;1;5;10;1;0;0;1;0;0;22;0;0;6;14;4;12.25;0;0;6;11;3;11.333.333.333.333.300;0;7.6;2.6;0.32;Enrolled
1;1;3;10;1;1;1;23;14;6;9;1;0;0;1;0;0;19;0;0;6;7;6;12.285.714.285.714.200;0;0;6;7;6;12.833.333.333.333.300;0;12.4;0.5;1.79;Graduate
1;1;5;6;1;1;1;23;27;10;9;1;0;0;0;0;0;19;0;0;5;12;0;0.0;4;0;5;8;0;0.0;1;9.4;-0.8;-3.12;Dropout
1;8;1;10;1;1;1;22;27;8;6;1;0;0;1;0;0;19;0;0;6;10;2;10.5;0;0;6;11;1;13.0;0;9.4;-0.8;-3.12;Dropout
2;15;1;6;1;14;1;22;27;30;43;0;0;0;1;0;0;27;0;0;5;12;3;14.0;2;0;5;8;5;12.0;1;9.4;-0.8;-3.12;Graduate
1;5;1;6;1;1;1;22;27;6;6;1;0;0;1;0;0;22;0;2;5;7;5;14.2;0;0;5;10;5;12.2;0;12.7;3.7;-1.7;Graduate
1;1;1;15;1;1;1;22;1;10;8;1;0;0;1;0;0;18;0;0;6;8;5;13.0;0;0;6;7;6;13.142.857.142.857.100;0;15.5;2.8;-4.06;Dropout
1;8;4;11;1;1;1;23;28;6;6;1;0;0;1;0;0;20;0;0;6;6;6;11.0;0;0;6;8;4;12.75;0;9.4;-0.8;-3.12;Graduate
2;14;1;17;0;1;1;22;27;10;10;0;0;0;1;0;0;34;0;3;8;9;3;11.0;0;2;7;7;2;10.0;0;9.4;-0.8;-3.12;Dropout
1;8;2;12;1;1;1;1;28;6;9;1;0;0;1;0;0;18;0;0;7;9;6;12.385.714.285.714.200;0;0;8;9;8;13.755.555.555.555.500;0;13.9;-0.3;0.79;Graduate
1;8;2;15;1;1;1;1;1;6;6;1;0;0;1;1;0;20;0;0;6;12;4;14.75;0;0;6;7;4;12.25;0;9.4;-0.8;-3.12;Graduate
1;1;1;8;1;1;14;1;14;6;6;1;0;0;1;0;0;20;1;0;5;6;5;16.166.666.666.666.600;0;0;5;6;5;15.833.333.333.333.300;0;12.7;3.7;-1.7;Graduate
1;12;1;17;0;1;1;1;28;5;10;0;0;0;1;1;0;25;0;0;5;7;0;0.0;0;0;5;8;0;0.0;0;16.2;0.3;-0.92;Dropout
1;1;4;7;1;1;1;3;14;3;10;1;0;0;1;1;0;18;0;0;5;6;5;12.4;0;0;5;9;3;13.0;0;8.9;1.4;3.51;Dropout
1;1;1;8;1;1;1;1;1;10;10;0;0;0;0;1;0;18;0;0;6;8;5;11.6;0;0;6;11;4;13.0;0;8.9;1.4;3.51;Dropout
1;8;1;16;1;1;1;13;28;6;8;1;0;0;1;0;1;18;0;0;6;8;5;12.2;0;0;6;13;0;0.0;0;9.4;-0.8;-3.12;Dropout
1;8;1;11;1;1;1;1;14;6;5;0;0;0;1;0;1;19;0;0;6;7;5;11.0;0;0;6;7;5;12.8;0;12.4;0.5;1.79;Graduate
1;8;2;16;1;1;1;23;14;6;6;1;0;0;1;0;1;19;0;0;6;8;6;12.333.333.333.333.300;0;0;6;7;5;12.4;0;10.8;1.4;1.74;Dropout
1;15;1;10;1;1;1;1;1;6;6;0;0;0;1;0;1;21;0;3;6;6;6;14.833.333.333.333.300;0;2;6;7;6;12.571.428.571.428.500;0;13.9;-0.3;0.79;Graduate
1;13;1;5;1;1;1;3;2;3;3;0;0;0;1;0;0;29;0;9;10;15;9;11.555.555.555.555.500;0;7;11;17;10;11.9;0;9.4;-0.8;-3.12;Enrolled
1;1;1;5;1;1;1;1;27;10;10;1;0;0;1;0;1;20;0;0;6;6;6;12.0;0;0;6;6;6;11.833.333.333.333.300;0;12.4;0.5;1.79;Graduate
1;16;1;3;0;16;1;13;27;19;44;1;0;1;1;0;1;21;0;13;13;13;11;12.727.272.727.272.700;0;9;11;11;10;12.6;0;8.9;1.4;3.51;Graduate
1;14;1;17;0;1;14;22;27;10;9;0;0;0;1;0;0;34;1;2;2;2;2;10.5;0;1;1;1;1;11.0;0;10.8;1.4;1.74;Dropout
1;1;4;15;1;1;9;1;27;4;10;1;0;0;1;0;0;20;1;0;6;6;6;12.333.333.333.333.300;0;0;6;6;6;12.0;0;12.7;3.7;-1.7;Graduate
1;12;1;17;0;1;1;22;27;10;10;0;0;0;1;1;0;24;0;0;5;10;0;0.0;0;0;5;7;1;12.0;0;10.8;1.4;1.74;Dropout
1;1;1;12;1;1;1;1;1;5;4;0;0;0;1;1;0;18;0;0;7;7;7;14.842.857.142.857.100;0;0;8;9;8;1.438.888.888.888.880;0;16.2;0.3;-0.92;Graduate
1;1;1;12;1;1;1;1;14;5;5;0;0;0;1;1;0;19;0;0;7;7;7;12.2;0;0;7;7;7;12.2;0;7.6;2.6;0.32;Enrolled
1;1;1;9;1;1;1;1;14;8;8;0;0;0;1;1;1;18;0;0;5;10;4;10.8;0;0;5;10;4;11.75;0;15.5;2.8;-4.06;Enrolled
1;12;9;17;0;1;1;23;28;10;6;0;0;0;1;1;0;28;0;0;5;7;4;12.75;0;0;5;7;5;14.333.333.333.333.300;0;10.8;1.4;1.74;Enrolled
1;12;1;17;0;1;1;1;1;10;8;0;0;0;1;1;0;28;0;0;5;13;2;11.0;0;0;5;12;1;12.0;0;11.1;0.6;2.02;Dropout
1;8;1;11;1;1;1;23;28;1;6;0;0;0;1;1;0;20;0;0;6;9;4;10.75;0;0;6;12;0;0.0;0;7.6;2.6;0.32;Dropout
1;14;1;12;1;1;1;1;1;8;5;1;0;0;1;1;0;22;0;0;8;9;8;1.255.375;1;0;8;9;8;1.255.375;1;9.4;-0.8;-3.12;Graduate
1;1;4;12;1;1;1;13;1;5;5;1;0;0;1;1;0;19;0;0;8;8;7;12.665.714.285.714.200;0;0;8;8;7;12.665.714.285.714.200;0;10.8;1.4;1.74;Graduate
1;1;1;14;1;1;1;1;14;8;6;1;0;0;1;1;0;20;0;0;6;10;6;12.714.285.714.285.700;0;0;6;8;4;13.0;0;12.4;0.5;1.79;Enrolled
1;12;2;13;1;1;1;3;1;3;5;0;0;0;1;1;0;26;0;0;7;7;2;11.75;0;0;5;10;0;0.0;0;12.4;0.5;1.79;Dropout
1;1;2;11;1;1;1;22;27;10;10;1;0;0;0;1;0;21;0;0;6;11;3;11.0;0;0;6;14;0;0.0;0;9.4;-0.8;-3.12;Dropout
1;7;2;2;1;1;1;3;3;3;3;1;0;0;1;1;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.4;0.5;1.79;Graduate
1;8;1;9;1;1;1;22;28;10;8;1;0;0;1;1;0;18;0;0;5;5;5;13.4;0;0;5;6;5;12.2;0;11.1;0.6;2.02;Graduate
1;1;2;2;1;1;1;13;14;5;8;1;0;0;1;1;0;22;0;14;17;21;17;12.578.947.368.421.000;0;15;17;20;17;12.117.647.058.823.500;0;11.1;0.6;2.02;Graduate
2;12;1;7;1;12;1;22;27;10;10;0;0;0;1;1;0;36;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;16.2;0.3;-0.92;Dropout
1;1;1;15;1;1;1;23;28;10;10;1;0;0;1;1;1;20;0;0;6;8;6;12.0;0;0;6;8;6;11.5;0;13.9;-0.3;0.79;Graduate
1;8;5;14;1;1;1;3;4;3;3;0;0;0;1;1;0;20;0;0;6;6;3;12.333.333.333.333.300;0;0;6;9;0;0.0;0;10.8;1.4;1.74;Dropout
1;12;1;17;0;1;1;22;1;6;5;0;0;0;1;1;0;25;0;0;5;11;4;11.5;0;0;5;11;3;13.5;0;12.4;0.5;1.79;Dropout
1;12;1;4;1;1;1;22;14;7;5;0;0;0;1;1;0;35;0;1;6;7;5;12.8;0;1;6;11;5;13.833.333.333.333.300;0;15.5;2.8;-4.06;Graduate
1;1;1;2;1;1;1;1;27;8;8;0;0;0;1;1;0;22;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;11.1;0.6;2.02;Dropout
1;14;1;5;1;1;1;3;29;4;8;0;0;0;1;1;0;26;0;5;7;8;7;13.285.714.285.714.200;0;3;8;11;7;12.142.857.142.857.100;0;12.4;0.5;1.79;Enrolled
1;15;1;4;1;14;1;23;28;10;6;0;0;1;0;1;0;20;0;0;6;16;4;11.8;0;0;6;15;2;12.0;0;16.2;0.3;-0.92;Dropout
1;14;1;3;0;9;1;22;1;10;11;0;0;0;1;1;0;50;0;6;13;13;6;11.333.333.333.333.300;0;2;11;11;2;13.5;0;16.2;0.3;-0.92;Dropout
1;1;1;12;1;1;1;13;28;10;9;0;0;0;1;1;0;20;0;0;8;12;5;12.002;1;0;8;12;5;12.002;1;10.8;1.4;1.74;Dropout
1;1;1;12;1;1;1;3;1;3;9;0;0;0;1;1;0;20;0;0;7;10;5;13.976.666.666.666.600;0;0;8;9;8;1.322.222.222.222.220;0;12.4;0.5;1.79;Enrolled
1;4;1;4;1;3;1;3;14;3;11;0;0;0;0;1;0;35;0;0;6;10;5;15.2;0;1;6;9;1;11.0;0;15.5;2.8;-4.06;Dropout
1;1;1;14;1;1;1;3;14;5;6;0;0;0;1;1;1;19;0;0;6;7;6;13.142.857.142.857.100;0;0;6;8;6;14.166.666.666.666.600;0;15.5;2.8;-4.06;Graduate
2;12;2;9;1;1;1;22;27;6;8;0;0;0;1;1;0;43;0;0;5;14;0;0.0;1;0;5;5;0;0.0;0;9.4;-0.8;-3.12;Dropout
1;8;5;12;1;1;1;3;28;3;2;0;0;0;1;1;0;19;0;0;8;11;7;13.867.142.857.142.800;0;0;8;11;7;13.867.142.857.142.800;0;10.8;1.4;1.74;Graduate
1;12;1;12;1;1;1;22;27;10;10;0;0;0;1;1;0;25;0;0;8;11;6;12.675;0;0;8;11;6;12.675;0;12.7;3.7;-1.7;Graduate
1;7;1;2;1;1;1;1;3;6;11;1;0;0;1;1;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;13.9;-0.3;0.79;Graduate
1;8;2;16;1;1;1;1;14;10;10;1;0;0;1;1;1;20;0;0;6;6;6;12.0;0;0;6;7;6;12.5;0;7.6;2.6;0.32;Enrolled
1;1;1;2;1;1;1;23;27;6;6;1;0;0;1;1;0;22;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.7;3.7;-1.7;Dropout
1;1;1;11;1;1;1;22;27;4;4;0;0;0;1;1;1;19;0;0;6;7;6;11.0;0;0;6;6;5;12.2;0;11.1;0.6;2.02;Dropout
2;12;1;17;0;1;1;13;27;4;10;0;0;0;1;1;0;32;0;0;5;11;4;10.75;0;0;5;11;4;11.333.333.333.333.300;0;13.9;-0.3;0.79;Dropout
2;12;1;15;1;13;1;22;27;10;8;1;0;0;1;1;0;57;0;0;6;7;5;14.2;0;0;6;6;6;14.166.666.666.666.600;0;9.4;-0.8;-3.12;Graduate
1;1;1;12;1;1;1;1;14;4;6;0;0;0;0;1;0;20;0;0;7;11;4;12.6;0;0;7;7;4;11.575;0;16.2;0.3;-0.92;Dropout
1;12;1;17;0;1;1;1;1;6;6;1;0;0;0;1;0;38;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;8.9;1.4;3.51;Dropout
2;12;1;17;0;1;1;22;3;10;4;0;0;0;1;1;0;45;0;0;5;6;5;14.0;0;0;5;6;5;14.166.666.666.666.600;0;12.4;0.5;1.79;Graduate
2;12;1;15;1;1;1;22;27;10;11;0;0;1;0;1;0;43;0;0;6;16;2;10.0;0;0;6;12;4;12.25;0;10.8;1.4;1.74;Dropout
1;8;4;5;1;1;1;23;1;10;10;1;0;0;1;1;0;19;0;0;6;6;6;13.833.333.333.333.300;0;0;6;8;6;13.125;0;10.8;1.4;1.74;Graduate
2;12;1;17;0;12;1;13;14;5;5;0;0;0;0;1;0;49;0;0;5;8;2;11.0;0;0;5;5;1;11.0;0;15.5;2.8;-4.06;Dropout
2;12;1;12;1;12;1;22;28;10;8;1;0;0;1;1;0;43;0;0;8;8;7;11.635.714.285.714.200;0;0;8;8;7;11.635.714.285.714.200;0;10.8;1.4;1.74;Enrolled
1;12;1;3;0;1;1;22;28;10;10;0;0;0;1;1;0;34;0;0;6;6;4;12.25;0;0;5;5;0;0.0;0;11.1;0.6;2.02;Dropout
1;8;5;7;1;1;1;13;14;6;6;1;0;1;1;1;0;18;0;0;5;9;4;12.5;0;0;5;11;5;11.285.714.285.714.200;0;12.4;0.5;1.79;Enrolled
2;12;1;17;0;1;1;23;28;2;5;0;0;0;1;1;0;43;0;0;5;5;5;13.8;0;0;5;6;5;13.666.666.666.666.600;0;10.8;1.4;1.74;Graduate
1;1;2;11;1;1;1;13;1;10;9;0;0;0;1;1;0;21;0;0;6;8;3;12.0;0;0;6;9;1;11.0;0;15.5;2.8;-4.06;Dropout
2;12;1;17;0;1;1;19;24;13;13;0;0;0;1;1;0;40;0;0;5;9;3;11.0;0;0;5;8;4;12.5;1;7.6;2.6;0.32;Enrolled
1;8;1;14;1;1;1;13;27;6;6;1;0;0;1;1;1;19;0;0;6;7;4;13.75;0;0;6;10;6;11.555.555.555.555.500;0;10.8;1.4;1.74;Graduate
1;1;1;11;1;1;1;22;27;2;2;0;0;0;1;1;0;27;0;0;6;6;6;10.666.666.666.666.600;0;0;6;8;4;11.25;0;10.8;1.4;1.74;Enrolled
2;13;1;13;1;1;1;22;27;10;7;0;0;0;1;1;0;43;0;0;7;7;0;0.0;0;0;8;13;2;13.15;0;16.2;0.3;-0.92;Dropout
1;14;1;17;0;1;1;22;27;10;10;0;0;0;1;1;0;31;0;1;5;6;5;13.833.333.333.333.300;0;0;5;7;5;15.4;0;9.4;-0.8;-3.12;Graduate
1;15;1;4;1;14;1;23;1;19;25;1;0;1;1;1;0;26;0;0;6;6;0;0.0;0;0;6;7;0;0.0;0;8.9;1.4;3.51;Enrolled
1;12;1;17;0;1;1;22;28;28;16;0;0;0;1;1;0;34;0;0;5;5;5;15.8;0;0;5;5;5;16.8;0;8.9;1.4;3.51;Graduate
4;14;1;12;1;12;1;19;24;1;1;0;0;0;1;1;0;30;0;11;14;26;12;1.252.608.695.652.170;1;11;14;26;12;1.252.608.695.652.170;1;7.6;2.6;0.32;Graduate
2;12;1;12;1;12;1;23;28;8;9;0;0;0;1;1;0;36;0;0;7;9;6;12.783.333.333.333.300;0;0;8;11;0;0.0;0;16.2;0.3;-0.92;Dropout
